freq,Vout_fund,Vin_fund,cg_linear,cg_dB
500000000.0,(0.010267940366367216+0.0170208995813745j),(0.0017301691824075528-0.00026770699624008477j),11.354038179193994,21.10300700508997
520000000.0,(0.010579738123855638+0.019075435177526922j),(0.00172018657881809-0.0002677555172313304j),12.5296705916868,21.958793068576945
540000000.0,(0.010813553016051487+0.02157561640008613j),(0.0017106290158172667-0.00026745849921497766j),13.938799238846446,22.884507259452
560000000.0,(0.010816505091727102+0.024849050718415863j),(0.0017014882778712925-0.00026685957140177425j),15.735547025848943,23.937636903902092
580000000.0,(0.009989471413705405+0.029572760894271848j),(0.0016927543930816643-0.0002659982280166526j),18.21645966300593,25.209279529335767
600000000.0,(0.005648875891000662+0.03665614333817797j),(0.0016844168659182568-0.0002649102896233834j),21.751446300423325,26.749762788489008
620000000.0,(-0.009977623111947881+0.03893879081405829j),(0.0016764598894673708-0.00026362779561034237j),23.686117628588647,27.48987763433196
640000000.0,(-0.014712964725569017+0.02105854441164982j),(0.0016688693028316967-0.0002621794004321311j),15.206651176563861,23.64067167662943
660000000.0,(-0.005400787216849171+0.016118583885401074j),(0.0016616302586130304-0.0002605908683043423j),10.106977168064871,20.0924256923779
680000000.0,(-0.0003060181319824698+0.017675446332026615j),(0.0016547273895559872-0.00025888534964832314j),10.55499083647974,20.46915721205302
700000000.0,(0.0021723193279065455+0.020069522774981974j),(0.0016481449883329199-0.0002570835277455757j),12.101822373685577,21.657015484414835
720000000.0,(0.0034562770772768718+0.02250573942670981j),(0.0016418672898293456-0.00025520364514423053j),13.70355404810281,22.736664340655995
740000000.0,(0.004106604245141164+0.02495593409711622j),(0.0016358789016063088-0.00025326151859635066j),15.278515833953398,23.681623372188692
760000000.0,(0.004330905064200725+0.027522209210488965j),(0.0016301652984986497-0.00025127065951463865j),16.891353075648848,24.553288799296062
780000000.0,(0.004149075824815275+0.030360892500321715j),(0.0016247133678955724-0.0002492428861952486j),18.642520523061503,25.41009259732696
800000000.0,(0.0033746736327847763+0.03369421029253058j),(0.0016195109678770441-0.0002471878439250828j),20.669886301502476,26.30676175434946
820000000.0,(0.0013734336246580344+0.03778257470990443j),(0.0016145467933492677-0.00024511379637392664j),23.1515271843937,27.291592888400448
840000000.0,(-0.0036462787014082325+0.042330374025707926j),(0.0016098103136172833-0.00024302842280608206j),26.096916130357204,28.331783796805027
860000000.0,(-0.014239697332706764+0.04280601271333225j),(0.0016052906009341552-0.00024094084853083886j),27.79100415260467,28.878084782295545
880000000.0,(-0.020860195471182518+0.031467533113447674j),(0.0016009757209824503-0.0002388568792957485j),23.323625317775956,27.35592112168448
900000000.0,(-0.014888095728973604+0.02341551708728788j),(0.0015968547623166414-0.00023678241496835668j),17.188612973537026,24.70481665853132
920000000.0,(-0.009062280359289713+0.02303164020591365j),(0.0015929170658087713-0.00023472255224298437j),15.371782567979782,23.734484655848288
940000000.0,(-0.005905644177332424+0.024765773545910637j),(0.001589152466279301-0.0002326816665666155j),15.852202290168842,24.00179211470597
960000000.0,(-0.0043081746760597495+0.02676510039460531j),(0.0015855513921461412-0.00023066350529026854j),16.919799377740198,24.56790418392188
980000000.0,(-0.0035370638222406775+0.028656444812442707j),(0.0015821048522872791-0.00022867125134633798j),18.062618467575376,25.13561417047812
1000000000.0,(-0.003232758425543266+0.030393538381950552j),(0.0015788043858599424-0.000226707553195284j),19.163016164503215,25.649277318763517
1020000000.0,(-0.003214886023538929+0.031994133002602926j),(0.0015756420189049648-0.0002247745528466194j),20.203173406942593,26.10839182940645
1040000000.0,(-0.0033867970655066726+0.033483711879611515j),(0.0015726102394030134-0.0002228739289850675j),21.188713200270445,26.52209165239322
1060000000.0,(-0.003693186530267276+0.034884074218912965j),(0.0015697019809197393-0.00022100695460844873j),22.129310104232495,26.899357494455455
1080000000.0,(-0.004100475459926197+0.03621210084237619j),(0.0015669099732632454-0.00021917532326871944j),23.03396304820364,27.247373315859186
1100000000.0,(-0.004587283824058284+0.03748030927002485j),(0.0015642293797303343-0.00021737917496693j),23.909900925634574,27.571555531065517
1120000000.0,(-0.005139443089967475+0.038698214228279335j),(0.0015616535986596118-0.00021561908196379825j),24.762941917199356,27.876044779908238
1140000000.0,(-0.0057471954999330265+0.039872918771273344j),(0.0015591773436402002-0.0002138951157971503j),25.5975869967314,28.163980553583503
1160000000.0,(-0.006403815413040043+0.041009280037334915j),(0.0015568007669165738-0.00021220308750479155j),26.416976212324737,28.437662102468956
1180000000.0,(-0.007104063003056851+0.04211184764644724j),(0.0015545144978840592-0.00021054684837451082j),27.224218973056026,28.69910858541026
1200000000.0,(-0.007844165973437294+0.04318379288486853j),(0.001552313928014078-0.00020892631875811112j),28.021545351535444,28.949841647644597
1220000000.0,(-0.008621253871990833+0.04422755838150678j),(0.0015501947194653761-0.00020734131879275727j),28.810748240170405,29.19109074864013
