outer_iter,case1_cost,case1_MN1_1.MN_C,case1_Vb_mn1_1,case1_MN1_2.MN_C,case1_MN1_2.MN_L,case1_Vb_mn1_2,case1_MN1_3.MN_C,case1_MN1_3.MN_L,case1_MN1_5.MN_L,case1_LNA_ss1.L1,case1_LNA_ss1.L2,case1_LNA_ss1.L3,case1_LNA_ss1.L4,case1_LNA_ss1.W1,case1_LNA_ss1.W2,case1_LNA_ss1.W3,case1_LNA_ss1.W4,case1_LNA_ss1.R1,case1_LNA_ss1.C1,case1_Vb_lna_ss1,case1_LNA_ss2.L1,case1_LNA_ss2.L2,case1_LNA_ss2.L3,case1_LNA_ss2.L4,case1_LNA_ss2.W1,case1_LNA_ss2.W2,case1_LNA_ss2.W3,case1_LNA_ss2.W4,case1_LNA_ss2.R_l,case1_LNA_ss2.C_l,case1_LNA_ss2.L_l,case1_LNA_ss2.R_s,case1_LNA_ss2.C_s,case1_LNA_ss2.L_s,case1_LNA_ss2.C1,case1_Vb_lna_ss2,case1_MN2_1.MN_C,case1_Vb_mn2_1,case1_MN2_2.MN_C,case1_MN2_2.MN_L,case1_Vb_mn2_2,case1_MN2_3.MN_C,case1_MN2_3.MN_L,case1_MN2_5.MN_L,case1_MN3_1.MN_C,case1_Vb_mn3_1,case1_MN3_2.MN_C,case1_MN3_2.MN_L,case1_Vb_mn3_2,case1_MX_sd1.L1,case1_MX_sd1.L2,case1_MX_sd1.L3,case1_MX_sd1.W1,case1_MX_sd1.W2,case1_MX_sd1.W3,case1_MX_sd1.R_l,case1_Vb_mx_sd1,case1_Vb_mnlo_mx_sd1,case2_cost,case2_MN1_1.MN_C,case2_Vb_mn1_1,case2_MN1_2.MN_C,case2_MN1_2.MN_L,case2_Vb_mn1_2,case2_MN1_3.MN_C,case2_MN1_3.MN_L,case2_MN1_5.MN_L,case2_LNA_ss1.L1,case2_LNA_ss1.L2,case2_LNA_ss1.L3,case2_LNA_ss1.L4,case2_LNA_ss1.W1,case2_LNA_ss1.W2,case2_LNA_ss1.W3,case2_LNA_ss1.W4,case2_LNA_ss1.R1,case2_LNA_ss1.C1,case2_Vb_lna_ss1,case2_LNA_ss2.L1,case2_LNA_ss2.L2,case2_LNA_ss2.L3,case2_LNA_ss2.L4,case2_LNA_ss2.W1,case2_LNA_ss2.W2,case2_LNA_ss2.W3,case2_LNA_ss2.W4,case2_LNA_ss2.R_l,case2_LNA_ss2.C_l,case2_LNA_ss2.L_l,case2_LNA_ss2.R_s,case2_LNA_ss2.C_s,case2_LNA_ss2.L_s,case2_LNA_ss2.C1,case2_Vb_lna_ss2,case2_MN2_1.MN_C,case2_Vb_mn2_1,case2_MN2_2.MN_C,case2_MN2_2.MN_L,case2_Vb_mn2_2,case2_MN2_3.MN_C,case2_MN2_3.MN_L,case2_MN2_5.MN_L,case2_ADD_sd1.L1,case2_ADD_sd1.L2,case2_ADD_sd1.L3,case2_ADD_sd1.W1,case2_ADD_sd1.W2,case2_ADD_sd1.W3,case2_Vb3_add_sd1,case2_ADD_sd2.L1,case2_ADD_sd2.L2,case2_ADD_sd2.L3,case2_ADD_sd2.W1,case2_ADD_sd2.W2,case2_ADD_sd2.W3,case2_ADD_sd2.R_l,case2_Vb_add_sd2,case2_MN3_1_P.MN_C,case2_MN3_1_N.MN_C,case2_Vb_mn3_1_p,case2_MN3_2_P.MN_C,case2_MN3_2_N.MN_C,case2_MN3_2_P.MN_L,case2_MN3_2_N.MN_L,case2_Vb_mn3_2_p,case2_MX_dd1.L1,case2_MX_dd1.W1,case2_MX_dd2.L1,case2_MX_dd2.L2,case2_MX_dd2.L3,case2_MX_dd2.W1,case2_MX_dd2.W2,case2_MX_dd2.W3,case2_MX_dd2.R_l,case2_Vb_mx_dd2,case2_Vb_mnlo_mx_dd2,case3_cost,case3_MN1_1.MN_C,case3_Vb_mn1_1,case3_MN1_2.MN_C,case3_MN1_2.MN_L,case3_Vb_mn1_2,case3_MN1_3.MN_C,case3_MN1_3.MN_L,case3_MN1_5.MN_L,case3_LNA_sd1.L1,case3_LNA_sd1.L2,case3_LNA_sd1.W1,case3_LNA_sd1.W2,case3_LNA_sd1.R_l,case3_LNA_sd1.R_s,case3_LNA_sd1.R1,case3_LNA_sd1.C1,case3_Vb1_lna_sd1,case3_Vb2_lna_sd1,case3_MN2_1_P.MN_C,case3_MN2_1_N.MN_C,case3_Vb_mn2_1_p,case3_MN2_2_P.MN_C,case3_MN2_2_N.MN_C,case3_MN2_2_P.MN_L,case3_MN2_2_N.MN_L,case3_Vb_mn2_2_p,case3_MN2_3_P.MN_C,case3_MN2_3_N.MN_C,case3_MN2_3_P.MN_L,case3_MN2_3_N.MN_L,case3_MN2_5_P.MN_L,case3_MN2_5_N.MN_L,case3_ADD_dd1.L1,case3_ADD_dd1.W1,case3_ADD_dd1.R_l,case3_MN3_1_P.MN_C,case3_MN3_1_N.MN_C,case3_Vb_mn3_1_p,case3_MN3_2_P.MN_C,case3_MN3_2_N.MN_C,case3_MN3_2_P.MN_L,case3_MN3_2_N.MN_L,case3_Vb_mn3_2_p,case3_MX_dd1.L1,case3_MX_dd1.W1,case3_MX_dd2.L1,case3_MX_dd2.L2,case3_MX_dd2.L3,case3_MX_dd2.W1,case3_MX_dd2.W2,case3_MX_dd2.W3,case3_MX_dd2.R_l,case3_Vb_mx_dd2,case3_Vb_mnlo_mx_dd2
1,286.8785707598179,0.1,1.0660470849176782,0.825192269557568,2.366250841206657,1.1685113506634242,10.0,1.0,1.113207418140591,0.16222291859040033,0.17216564366693268,0.1476401362081294,0.16982611554355062,25.0,25.0,12.310912828307362,11.891795860338124,1913.4793621021793,0.6909935024173623,1.0643216675503273,0.13,0.18,0.14340414710153665,0.17485486592805036,21.81915965977219,13.339786251234974,5.0,22.54499221335918,1501.6067486793531,1.5,4.734705673617809,1518.5767502137046,0.9378832225500146,6.995077861799731,0.1,1.8904069222570397,3.8528269839682974,1.612214652954158,5.093265803706168,1.0,1.3252795884304636,2.043715364049768,8.708465383297321,7.350354626365688,7.490187688693351,1.5087886186205857,10.0,10.0,1.691150480742254,0.13,0.1776285213692437,0.13622390319509295,5.323497724818774,8.456639456632042,11.494662087917582,895.6546369305213,1.5226523748103915,0.8,222.5771603902999,1.3194006760328283,2.0,6.210452061368292,6.83018559374001,1.068691650360346,5.351097689702413,5.610233212972251,8.92160696145999,0.18,0.14253347058907653,0.1306018640666373,0.13,9.458564870765587,14.330375506565408,8.235429728583176,8.947210097933885,1586.7768620884929,1.425460096827183,1.6221109124760502,0.13106124755263268,0.1318526189842561,0.13,0.16881241413052156,5.899209483528627,5.0,22.487122661805966,24.05807088896139,811.6821875774774,0.32506529436679277,1.0816423580378711,100.0,0.46413902556163555,8.597516860626822,0.1,1.1358326402529466,0.1,1.54299910835282,9.196445620723642,5.365494039366538,1.0590667692907911,3.3597401981751633,4.3550871003863785,8.218629122822838,0.13910629371962344,0.17974042152014857,0.14531766658016132,15.788169159559512,24.694691089780903,14.178312291732514,1.080588558235506,0.13520487951763727,0.16645855375633756,0.13,6.826196943409706,12.824681850982431,18.611518334520024,1290.7901495444562,1.424185348750635,3.064065373531935,2.465461080250758,1.135275195982708,7.670496041879612,1.2916833446312996,2.6277698370565923,10.0,1.2868722537571056,0.14725331448455936,19.311426299282736,0.17972465288978537,0.166850249807219,0.14443495922483243,14.844162026892917,20.98444251778733,6.251034061220777,1681.4335746481745,1.3381110748230856,0.8,223.1080002623823,3.849379511574488,1.5613631497694183,5.157379207622784,1.0,1.4785481121238946,8.618920440570147,3.641180856951513,5.278751270228175,0.17043673173092544,0.17250301830630746,22.87335491986541,10.97005212972661,629.7947646824164,1772.488302168318,1545.7689857039559,1.2789808118306216,0.8,1.0763378413751512,1.7162040026385084,7.144216374210817,1.326758311244062,6.676315873838359,10.0,4.145200732454261,5.158780040084488,1.2814971063689506,8.174195591997782,0.7135480865495389,3.0411199164649196,1.186398612408217,6.979027794713038,5.231002429118768,0.13804201357089166,14.062681053267958,397.4139792659254,7.885862196514917,8.251687520588805,1.575631382471333,2.6339279191909863,3.4634616161674545,4.925979962106767,7.075533282997366,0.8612608430062731,0.1751165435388007,15.049893862359653,0.1685829911762288,0.16231623665467784,0.16568129673046392,11.204453723760249,16.90915205400389,8.166506468230667,1498.9592213841142,1.757442010478016,1.0263828085414437
2,3.2355877624209843,1.9626394752580083,2.0,6.12795595805713,10.0,0.9235412483246609,5.712515913120253,7.2889049268582,10.0,0.14777629616458626,0.16302956319984557,0.15906410305606022,0.15474621628467095,25.0,12.203458207995762,11.107942971928441,15.728605516300872,1444.1638021027834,0.40773496483005606,2.0,0.13,0.17974373694218312,0.13,0.13,20.723337507625335,9.96685198627424,23.27289831303513,23.255280238707467,100.0,0.7540834517474523,2.80710553079672,1816.2606292886726,0.35212492277489893,1.833074521534006,1.3864494369042195,1.6204396726881205,3.3044160983676174,0.9285745200932872,8.313006740745275,10.0,1.2614040481533508,3.804657662171687,1.0,5.7130414489207695,8.005881271609653,2.0,7.5597987175956485,2.0749325829986116,1.63594280636925,0.1567935237477054,0.13,0.13894217059439753,15.984487305434568,18.884131192933356,25.0,1197.841335214674,1.232940646099088,1.499242401242443,14.784807187320329,0.27538608610405524,1.5653458341118425,5.128166595641452,7.475696524648063,1.3318922255407348,4.0647489069484894,1.9847949352671619,7.696352439895315,0.135577838549992,0.16250993035487887,0.16689340627855467,0.17534426585291435,6.254356657287005,11.942318152180581,20.522330891927297,9.268403575621964,1211.2628547293075,0.7525924485157537,1.337877891182563,0.16561142904638584,0.1490770580257281,0.16121479287426504,0.17779612132836684,10.804223213413414,23.411637082319746,11.538106456078374,25.0,519.1623723452923,1.0286645442343547,2.3720984662823414,935.093676853029,0.9660758899832187,8.693262226596595,0.6421976007824693,1.781078283083337,6.75339556586537,1.8597987836104717,4.835784310009823,5.991303461184125,1.9235196935574181,1.7282653805094936,3.9186373462533766,2.5302916097744097,0.13945995031159547,0.138341735632608,0.16909447931178337,15.790318348415676,14.86444639024477,14.07002789605686,0.8,0.1649365576641485,0.18,0.15024339674587525,16.927067727836096,19.776934648032604,22.18729300250426,1483.3346955569227,0.8535751793395223,4.486056717312162,5.669650487821494,1.5941188330212261,8.241385512974505,8.37500548947343,1.0,1.0,1.3164753929447852,0.15559857103569585,5.053994529541242,0.15880180492476972,0.13504910016935906,0.13,18.238476815686994,11.507488500856077,5.0,297.32854017239436,1.6034460100845507,0.9725139145612195,36.30740902064111,3.6946605923090168,1.1786687026652511,10.0,1.0,1.9363930209197666,10.0,3.511294475430483,7.720015278273332,0.16697193578585204,0.18,25.0,13.847240911495101,996.8010390331115,2020.0,2020.0,1.3550698036702244,0.8,0.8,3.3216810814520743,7.186590446401224,1.4028114533406641,8.65445919692044,9.970893586446277,2.906212664478712,5.8089429328892095,1.1862603323724388,10.0,0.1,1.946489296728711,2.0967379096567678,7.576924422633651,3.0979778732622556,0.13259600700804527,9.797148774577103,100.0,8.041333331267912,8.229165773686836,2.0,0.9466913762821815,0.1,7.259352257944763,9.286191503106046,0.8,0.18,10.926582683575763,0.17913245815513068,0.15658458024303656,0.17216136943939908,7.898025637340083,15.817771538395734,10.332382385609849,1792.0625299750625,1.8023747495266738,0.8715504370548357
3,-5.6214941331891035,10.0,2.0,3.495054463343212,10.0,0.8,10.0,8.972372616572816,10.0,0.13,0.13,0.14660859414986438,0.1511213563882555,25.0,8.127128102382347,5.0,14.419714993291187,1482.5370938097622,0.2924168968794988,1.9670208659609125,0.1300543636124726,0.18,0.13,0.13,25.0,16.69131519162178,25.0,25.0,100.0,0.5139136920105644,2.969133158074448,2020.0,0.1,2.776729966764102,1.5,1.6166112838047058,0.1,0.8,9.905148509985612,10.0,1.4574675207908268,3.7927593270473663,1.0,1.8509961759037288,7.4571896691950075,1.8311080518269753,9.78856554807513,4.861334009038281,2.0,0.13,0.13,0.132717270013804,6.584104415440276,8.815174589076612,20.939555594300543,2020.0,1.583710631247881,1.6330086066525626,-2.76367190686227,0.6050962114370467,1.5284107726320744,0.29018072761381775,9.742112173302273,1.1529408560004075,8.81864777700477,9.947591276882001,9.206770435007996,0.15746552665714003,0.16936055038097994,0.1462443174948012,0.16501601350920495,20.40126881457358,21.19537847958765,24.52392380274836,25.0,373.0249176484489,1.4585606094186023,1.2300043156161844,0.16016563678458798,0.16147438812168557,0.15867190476921939,0.15466927463916644,19.56868179804354,6.825952344007167,11.969761337687645,8.154237989275435,1133.6615727383507,0.7021924003381048,7.197718901539849,1741.5447992649197,0.5535590667331166,6.42077825597964,1.3130511644019955,1.723867414335807,10.0,0.8,3.9161571138766424,2.503472310817539,0.8,6.709810126308909,6.535685949377461,1.0,0.13758087908826622,0.16880596220451888,0.16961515602075752,15.578434460738622,22.430542309966395,12.78128989804151,0.8,0.14284130438910722,0.1547619819548826,0.13,25.0,25.0,18.706769650381645,2002.7001500394947,1.9040030444343559,10.0,3.5036980847965298,1.662972651750759,8.519933578913546,2.6339317617702798,9.499039290035963,4.415958400784964,0.8,0.13471097025992798,16.506989717879296,0.16030401883617487,0.133280090266876,0.1706523154403913,12.274736587474218,19.82213859191942,8.455832675761375,1747.6722601430563,1.6026831011842728,1.0571731032750527,-9.091657982460005,4.685654289132784,1.3635442738646923,9.647175840605257,2.4687445630835456,2.0,10.0,1.255402259878907,7.677112160816028,0.1736773005759696,0.18,25.0,18.895078436037917,817.7119270682872,2020.0,1964.965216988814,1.0047148700244877,0.8,0.8,1.6693214852764564,6.272557591628839,1.5381311557619846,10.0,10.0,2.9540894564322238,5.401836535671628,1.3686934465444374,10.0,0.7131855063042651,2.224336218859185,2.4425255596177164,10.0,4.0140082329693545,0.13,16.02876527943309,648.4603437553516,10.0,10.0,2.0,0.3635053543339768,4.837132690128229,6.076815799055306,8.163375426033436,0.9146183805096602,0.18,10.59525430618215,0.17758631132927244,0.1492723168664235,0.16154695002943156,5.0,20.84932417978024,16.358780373145365,2020.0,2.0,0.8
4,-10.035899931670812,2.9356830364564184,1.8991907156260979,3.4868607914001357,10.0,0.8,10.0,8.318212879504529,9.745432880260426,0.18,0.14963598831506464,0.1648538121175883,0.14077137883620464,25.0,5.677041942056289,14.934646770336544,12.309558087367758,1456.2181714502515,0.7124077538966906,2.0,0.13,0.17625280711241462,0.13,0.1300562515520243,24.441186461200203,15.178519678013792,15.496986939228515,13.786851854016316,197.31197533135628,0.10353897927894895,3.6754400916827477,1956.26447887914,0.12427400691631121,4.847888501308724,1.165031431980524,1.607296481629502,3.531296143171426,0.8401806923538142,7.452165977893875,10.0,1.7860009929723684,2.276993999180824,2.454208776210703,1.9756948116921258,9.693600983500898,1.9410763391556407,10.0,4.580557122755248,2.0,0.13812702461074677,0.13,0.13,9.312666431774193,19.535628363011913,22.211514519003874,2020.0,1.6644437319169625,1.659724778589632,-10.205773416003947,1.6949504610724186,1.6228335171860984,2.6159058391354773,7.780774188628332,1.6097459272383239,7.182666950061058,7.730176717399981,7.68792701747844,0.16195082919643067,0.16836247738780644,0.15451713211127158,0.1624087751277778,21.850865464364503,21.249225062298287,25.0,25.0,1240.702431613273,1.5,1.2044245961725535,0.16051376133082446,0.16556436091353682,0.1586526342215977,0.14586204962027394,18.091583556371226,7.360442928101723,13.077488223990471,8.030887103799444,1132.0175922611088,0.668805943985108,8.020814541238906,1789.397152979875,0.5617888320491273,5.596489204647511,1.0501900741147396,1.551286074909183,7.686173493338759,1.3738892023949427,4.196851622438454,2.012651839256397,1.1977134960318658,7.052615672000053,5.528336467636489,1.885000675058532,0.13874624479508568,0.16852676189589458,0.16527273769557543,15.416131008315515,19.94404417468288,12.534197146971607,0.8,0.14298048214918213,0.16295115177611846,0.13468932067990227,20.822323811634845,25.0,11.320368197725863,1598.9270137057665,1.8724611017200226,10.0,6.253805505849359,1.7386770971868732,8.019841563929784,3.316831519588427,8.208299728371399,6.943234516803678,0.8,0.13890318425653894,18.203402930660246,0.14531533210201078,0.13124559134652491,0.17099272143958286,17.471249400634907,20.304904953552985,8.586089326654266,1703.7180091639925,1.153383141634468,1.0649744096321099,-13.83892075151539,4.685654289132784,1.3635442738646923,9.647175840605257,2.4687445630835456,2.0,10.0,1.255402259878907,7.677112160816028,0.1736773005759696,0.18,25.0,18.895078436037917,817.7119270682872,2020.0,1964.965216988814,1.0047148700244877,0.8,0.8,1.6693214852764564,6.272557591628839,1.5381311557619846,10.0,10.0,2.9540894564322238,5.401836535671628,1.3686934465444374,10.0,0.7131855063042651,2.224336218859185,2.4425255596177164,10.0,4.0140082329693545,0.13,16.02876527943309,648.4603437553516,10.0,10.0,2.0,0.3635053543339768,4.837132690128229,6.076815799055306,8.163375426033436,0.9146183805096602,0.18,10.59525430618215,0.17758631132927244,0.1492723168664235,0.16154695002943156,5.0,20.84932417978024,16.358780373145365,2020.0,2.0,0.8
5,-11.748204280282177,0.3732706311074807,0.9797932164114582,1.3726310042194627,4.7462494069690715,0.8,9.08520885276496,7.03856383304872,7.43115975759519,0.17309838884798265,0.15771620777532183,0.1663173271764156,0.13720745728711767,25.0,5.0,13.921475428403607,25.0,806.4818173077631,0.6955764349746144,2.0,0.13,0.17591350793377664,0.13809765310734423,0.13,25.0,16.00057842020268,15.913295507329734,14.003698603089545,127.49190792123525,0.15805303033576573,3.5598419895031626,2020.0,0.297860326065857,4.862149593692481,1.078844944681848,1.45943592111156,10.0,0.8152963352094734,9.534378430877434,10.0,1.2867083672284454,2.6192377652338537,4.1884303697629255,3.4041148333048374,10.0,1.8250820178911067,8.966658394052416,3.3482997081234185,1.8571387099159018,0.13317450638915898,0.17595558220376273,0.13,5.215271296744627,20.224704556401075,22.246667001385852,2020.0,0.9522646584980174,1.6414134920318901,-12.42556201437328,3.208725654260551,1.4286987173160375,5.807661445127047,7.896857189857838,1.6627138563178736,6.884435944660028,7.770442634781004,7.446362530430855,0.161482495756981,0.16803601798145315,0.15476071432563737,0.16784594231917285,15.219051192593117,21.65264138896973,24.276449295900132,9.768220425790345,1221.4500376894066,1.4117401239925378,1.245251927101924,0.16303507689242555,0.16696302393284215,0.15717101653617924,0.14796127869367207,18.074935442352857,6.5526541862596455,13.607785371863221,8.148177089945055,1067.6227754006673,0.6714979212245115,8.011607338851436,1819.9094502736855,0.5608378524982949,7.011581224855797,0.9474821261722931,1.5554385736173446,8.141713618715816,1.3123398872180578,4.151518168196528,1.6919809062319606,1.19240363368789,7.1323652203225425,6.8004601152664605,1.885049620957154,0.1359626160616917,0.16709662664350514,0.15587942944036648,14.531296787033057,21.264822649926636,12.739232910355641,0.8,0.14509120152384442,0.15650986515932744,0.1460252792181885,13.73932822957432,21.127041717039614,13.760120891940947,1540.0073252283773,1.9421231041915756,6.742771875497505,6.2284005663431,1.7181384185679796,7.291900940140064,2.471635196253406,8.195417775534924,7.0255098802232006,0.8815646322281218,0.14832815138794783,18.9265550499353,0.15548505354967077,0.13153106530246686,0.17068198513274788,10.054310351467304,17.434927162543758,9.452742258957302,1705.2889474969193,1.134795015229764,1.0754536951395264,-13.838920753985104,4.685654289132784,1.3635442738646923,9.647175840605257,2.4687445630835456,2.0,10.0,1.255402259878907,7.677112160816028,0.1736773005759696,0.18,25.0,18.895078436037917,817.7119270682872,2020.0,1964.965216988814,1.0047148700244877,0.8,0.8,1.6693214852764564,6.272557591628839,1.5381311557619846,10.0,10.0,2.9540894564322238,5.401836535671628,1.3686934465444374,10.0,0.7131855063042651,2.224336218859185,2.4425255596177164,10.0,4.0140082329693545,0.13,16.02876527943309,648.4603437553516,10.0,10.0,2.0,0.3635053543339768,4.837132690128229,6.076815799055306,8.163375426033436,0.9146183805096602,0.18,10.59525430618215,0.17758631132927244,0.1492723168664235,0.16154695002943156,5.0,20.84932417978024,16.358780373145365,2020.0,2.0,0.8
6,-18.40223368248389,0.1,0.8,3.7703124752628363,9.135896221438914,0.9512390375582251,8.577435030835895,2.446393904638883,7.315231755301462,0.16417044791791738,0.14781167660908176,0.1604183561028142,0.13,23.571568167855073,5.0,13.936071907645324,24.13220495286777,793.8622191506802,0.6682009087105597,1.7241088159081486,0.13,0.175077544946995,0.18,0.13,23.317512995421176,13.777596429961568,17.538638207985123,16.561403251837383,568.6217601716353,0.1,8.109554776576783,1649.7586017615522,0.3752820254622383,4.693885440177783,1.0815006705972985,1.6008992460198965,10.0,0.8,7.139086320398059,9.75402017663534,1.7189072392525677,7.171317975659812,6.411955657541517,4.386602300427094,10.0,1.88213008099981,0.1,2.894172383453018,2.0,0.13315561311954024,0.17597184684474163,0.1312502150914759,5.018524697711386,20.01100217746654,16.1073241783372,2020.0,0.8,1.6413317793962634,-24.3641601337824,1.8856281074715735,1.3044047935880243,8.528507475472203,9.836029561226745,1.7086524198735247,6.730210971735394,7.435316363787866,9.971430262477336,0.1642038566677684,0.15834662536560754,0.1589734011908352,0.1772805016944854,18.638430105256724,20.223001835013644,25.0,9.353983686896433,1922.2172524364712,1.5,1.2943786021317298,0.16164190903406087,0.1749784919728595,0.16746942421733158,0.15010290472869145,12.93165079165404,5.0,12.976913543290316,8.108174622551475,1054.1418488389597,1.4614130004098842,7.950237628169908,1896.3866894186258,0.48294316265566084,8.932722245040257,0.8042576093362062,1.4278079957263488,7.1863661792799824,1.185917563835942,2.215898156657166,1.0,1.143185563764474,4.237088564504797,7.869569166851813,1.0,0.13,0.17438082194922566,0.1580895379494056,14.7206333331791,21.031318937212838,12.882651712760314,0.8,0.1507053711789515,0.1611077381725166,0.15945980719497,11.74372865964715,25.0,11.030153954252691,1041.6618161344095,2.0,6.457742169347096,5.342464991161874,1.894470458795191,7.766604387211112,4.551954847484106,7.884005911751965,6.871506412318636,0.8,0.14000559060253628,22.087902487188206,0.1527772794246581,0.13,0.1740910997592172,5.0,23.05255612601428,8.87098965549184,1705.9639620937871,1.228356060264427,1.0693808160625595,-17.86652439363878,1.9332993966767393,1.207541208039074,10.0,1.6865852675845057,2.0,10.0,1.2248588909757143,6.886445731688331,0.17855085118260777,0.18,25.0,21.951840841097752,934.7422658065204,2020.0,2007.8778556726252,1.0024805154126428,0.8,0.8,1.4900407539159857,9.388504440335572,1.6873941152760445,10.0,10.0,3.1307109437403153,6.513455911039495,1.161812391090521,10.0,0.6893797129083306,1.9044126212552455,3.1263641323235847,10.0,5.24987772386401,0.13,25.0,631.4706503357563,10.0,10.0,2.0,0.536011821591996,5.274881268420338,7.542544279953944,8.789490718294932,0.9619204220050499,0.18,13.426548954326988,0.1730647923176123,0.15393548288237008,0.16166096518728612,5.0,20.302828112016563,13.873675603674938,2020.0,2.0,0.8
7,-20.05889740581793,0.21293591107644882,0.8,10.0,8.987232291454086,0.9225622879543454,10.0,2.963868448134805,8.224569047458793,0.14472370036917337,0.143362512516144,0.1643519189730748,0.151635783605529,25.0,5.0,10.722275842090829,25.0,100.0,0.8057946016296456,1.630309863409799,0.13,0.17363408305192046,0.18,0.13491353007165977,24.724708400820127,13.66212699905428,20.278841209154294,17.112196615018917,799.0782757675071,0.1,9.409584960540839,1147.7436003054413,0.32468081802646337,5.921487908343052,0.9262463727540576,1.6185244434035155,10.0,0.8,9.715423028914337,8.5566933627537,1.7274338956989523,6.932141868419392,8.133005257432984,4.351442480767741,10.0,1.778183058718244,0.1,1.5204715429811664,2.0,0.13,0.18,0.13,5.0,21.86907439955931,25.0,2020.0,0.8,1.4140126771080244,-27.463066675530758,1.8484213000445915,1.0720104743553476,8.806491536688931,9.88149858577847,1.7085617519687821,8.34264940372385,10.0,9.981788386564201,0.16110834106121774,0.15697043662380092,0.1676005537449936,0.17728878831770642,18.877402954596896,20.65980440126925,25.0,7.076753364861736,1976.7612658581804,1.5,1.2796675473753427,0.16164246374551444,0.17913413842861034,0.18,0.14495990810920578,12.303191580016465,5.015297052191652,12.518192175201424,8.004316460977524,853.7314656024594,1.497001104996382,8.599515081473161,1889.281846476742,0.4832554213657623,10.0,1.1418369182447696,1.5302016690549871,7.434540615161468,1.1607454533803891,1.2247882501960965,1.0,0.9169602854270488,3.180210087771588,9.852927864326727,1.5932441215830162,0.13,0.1793448809402647,0.1704203596618935,14.35196889695101,21.857131406671396,14.038090012839259,0.8345843990824406,0.1352751707539864,0.16122530887821068,0.1552879477348284,12.304788180139507,25.0,9.726300616820476,980.8176391438836,2.0,5.079267605054008,10.0,2.0,7.83024944957494,4.680799339552557,8.033686446669702,6.8128837442131625,0.8,0.14120653157259186,25.0,0.1526892755038905,0.13,0.17474411964420422,5.0,23.389454923983156,6.456700520222751,1714.8140390884498,1.3479959961301036,1.1200060271730754,-17.86652439363878,1.9332993966767393,1.207541208039074,10.0,1.6865852675845057,2.0,10.0,1.2248588909757143,6.886445731688331,0.17855085118260777,0.18,25.0,21.951840841097752,934.7422658065204,2020.0,2007.8778556726252,1.0024805154126428,0.8,0.8,1.4900407539159857,9.388504440335572,1.6873941152760445,10.0,10.0,3.1307109437403153,6.513455911039495,1.161812391090521,10.0,0.6893797129083306,1.9044126212552455,3.1263641323235847,10.0,5.24987772386401,0.13,25.0,631.4706503357563,10.0,10.0,2.0,0.536011821591996,5.274881268420338,7.542544279953944,8.789490718294932,0.9619204220050499,0.18,13.426548954326988,0.1730647923176123,0.15393548288237008,0.16166096518728612,5.0,20.302828112016563,13.873675603674938,2020.0,2.0,0.8
8,-22.530535620807473,0.1,0.8,10.0,10.0,0.8,10.0,2.121749414735778,10.0,0.13,0.13,0.16549014417901808,0.14909059320731657,25.0,5.0,5.0,25.0,100.0,1.1710886916200112,1.5312894787021234,0.13,0.18,0.18,0.13,25.0,10.288046425357031,17.97655063419523,25.0,604.1539541421098,0.1,10.0,1636.521519846694,0.18461072818536284,6.558432067282569,1.499004164061215,2.0,10.0,0.8,10.0,10.0,1.8603129648416559,9.445248538887924,8.057502290770397,8.21807359595188,10.0,1.6762023492549942,0.1,1.0,1.977112470557345,0.13,0.18,0.15768743206261518,5.0,22.51700827176983,25.0,2020.0,0.8,1.340792363566706,-28.626747683216326,1.8484213000445915,1.0720104743553476,8.806491536688931,9.88149858577847,1.7085617519687821,8.34264940372385,10.0,9.981788386564201,0.16110834106121774,0.15697043662380092,0.1676005537449936,0.17728878831770642,18.877402954596896,20.65980440126925,25.0,7.076753364861736,1976.7612658581804,1.5,1.2796675473753427,0.16164246374551444,0.17913413842861034,0.18,0.14495990810920578,12.303191580016465,5.015297052191652,12.518192175201424,8.004316460977524,853.7314656024594,1.497001104996382,8.599515081473161,1889.281846476742,0.4832554213657623,10.0,1.1418369182447696,1.5302016690549871,7.434540615161468,1.1607454533803891,1.2247882501960965,1.0,0.9169602854270488,3.180210087771588,9.852927864326727,1.5932441215830162,0.13,0.1793448809402647,0.1704203596618935,14.35196889695101,21.857131406671396,14.038090012839259,0.8345843990824406,0.1352751707539864,0.16122530887821068,0.1552879477348284,12.304788180139507,25.0,9.726300616820476,980.8176391438836,2.0,5.079267605054008,10.0,2.0,7.83024944957494,4.680799339552557,8.033686446669702,6.8128837442131625,0.8,0.14120653157259186,25.0,0.1526892755038905,0.13,0.17474411964420422,5.0,23.389454923983156,6.456700520222751,1714.8140390884498,1.3479959961301036,1.1200060271730754,-19.308791042100516,0.1,1.4085903565861635,10.0,1.0,2.0,10.0,1.0,7.583685315091623,0.18,0.18,25.0,25.0,673.1551745963413,2020.0,2020.0,1.3060912218594931,0.8,0.8,1.402933637981484,10.0,2.0,10.0,10.0,1.0,10.0,0.8,10.0,0.1,1.0,1.0,10.0,1.45707103045617,0.13,25.0,829.3382733854186,10.0,10.0,2.0,0.1,2.0642212195255314,10.0,10.0,0.8,0.18,6.959031340441873,0.18,0.15501640945092243,0.15790260032085138,5.0,23.960760521741385,5.0,2020.0,2.0,0.8
