outer_iter,z01_loss
Outer_1,299.4791666666667
Outer_2,6.854450754982785
Outer_3,2.532918745592891
Outer_4,0.6620704478531708
Outer_5,0.21160860464773693
Outer_6,1.3288196759293924
Outer_7,1.199332081754782
Outer_8,0.1656630542150914
Outer_9,0.07856496987429079
Outer_10,0.02869171644572128
Outer_11,0.0014860574654717465
