freq,Vout_fund,Vin_fund,cg_linear,cg_dB
500000000.0,(0.008034510183073348+0.013372795325284573j),(0.001734734788947234-0.00026908937042324283j),8.886909450964433,18.9750151029787
520000000.0,(0.008119372580611333+0.014414286089934152j),(0.0017246951510140002-0.00026911664211573414j),9.477593708589332,19.53396174310278
540000000.0,(0.008167382848248634+0.01546893349270679j),(0.0017150865033718822-0.00026879694180371235j),10.076302162877578,20.06602364834119
560000000.0,(0.008179000825138618+0.016534446905770793j),(0.0017059009019727938-0.0002681743431007912j),10.682325793722068,20.57331638233864
580000000.0,(0.008154715834152124+0.01760895395334633j),(0.0016971257888555476-0.0002672885313055596j),11.295123143465647,21.057819402314145
600000000.0,(0.00809525173494426+0.018690670633220295j),(0.0016887488514054985-0.0002661754064388477j),11.91418923395129,21.5212898749815
620000000.0,(0.008000709650666682+0.019777922722981015j),(0.0016807563491554644-0.00026486757584372796j),12.538884220640144,21.96517784571767
640000000.0,(0.007872783695232746+0.020869249020232208j),(0.0016731333383550357-0.0002633946414134525j),13.168999676200922,22.391055739773883
660000000.0,(0.007711337499785836+0.02196349491260065j),(0.0016658639201659925-0.00026178320172746684j),13.804055728583313,22.800134078409506
680000000.0,(0.007517214025827849+0.023059493486230105j),(0.0016589316894176631-0.00026005678614494416j),14.443761024690017,23.1936058862658
700000000.0,(0.007291242080067883+0.024156458196056198j),(0.001652320389170279-0.00025823575182207475j),15.088005467625312,23.572636655477833
720000000.0,(0.00703393978631547+0.025253250255951352j),(0.001646014741965118-0.0002563377186997017j),15.736395436866005,23.938105207024627
740000000.0,(0.006745736064126469+0.026349088713203368j),(0.0016400007501851557-0.00025437778413807903j),16.388706426541294,24.29089351438033
760000000.0,(0.006427197419931998+0.027443118115290415j),(0.0016342652068179573-0.0002523678896705122j),17.044680294046287,24.63177719216216
780000000.0,(0.006078813388781702+0.028534466953238864j),(0.0016287962350069048-0.0002503197043631224j),17.704012922134613,24.96143435820521
800000000.0,(0.005701143443539492+0.02962229280270158j),(0.0016235823230340775-0.0002482438323918117j),18.366412748099034,25.280486799671426
820000000.0,(0.005294817052145042+0.03070605653962076j),(0.0016186104981763972-0.0002461512683863874j),19.031781860122344,25.589589024585795
840000000.0,(0.0048601827475202525+0.031785184571180694j),(0.0016138678341017347-0.00024405009890118176j),19.699973193673966,25.889312704097446
860000000.0,(0.004398142355885425+0.03285950864612398j),(0.00160934195353949-0.000241947982062485j),20.371131946743752,26.180303235443873
880000000.0,(0.003907849936929317+0.03392789754399701j),(0.001605020880411508-0.00023985154900332554j),21.044674123678938,26.462844101910065
900000000.0,(0.00339075315037751+0.03499060959596257j),(0.0016008932966742246-0.00023776655136501472j),21.72105155631401,26.73761692851107
920000000.0,(0.0028467370220764438+0.03604676512144576j),(0.001596948582578265-0.00023569798354220915j),22.39989570742001,27.00491992579269
940000000.0,(0.002276328308339166+0.03709677054244985j),(0.0015931767376017858-0.00023365012154516045j),23.081674033789053,27.26534606997909
960000000.0,(0.0016796331705368369+0.038139616633518954j),(0.0015895683074112566-0.00023162654553808543j),23.765960570117095,27.519107445092423
980000000.0,(0.0010568443436131422+0.03917502819489332j),(0.0015861143482320168-0.00022963018006902792j),24.45279254283344,27.766569266484794
1000000000.0,(0.00040821746579272215+0.04020272178889659j),(0.001582806416625023-0.00022766336544924082j),25.142207928934454,28.00806827467392
1020000000.0,(-0.0002661588748994519+0.04122246937765963j),(0.0015796360608301722-0.00022572858335252638j),25.834288361371197,28.24393005695136
1040000000.0,(-0.0009659724762246579+0.042233677903143495j),(0.0015765970213844898-0.0002238269588061145j),26.528865738578485,28.474373635902097
1060000000.0,(-0.001691240009607278+0.04323613139079687j),(0.0015736816096153063-0.00022195966935761408j),27.226042364511127,28.69969031914534
1080000000.0,(-0.0024419627323858982+0.044229274900801106j),(0.0015708848315725058-0.00022012609548696416j),27.925683034530085,28.92007608660314
1100000000.0,(-0.003218176962801184+0.04521249659003193j),(0.0015682024639667252-0.00021832521945061283j),28.62761813191483,29.135704309228267
1120000000.0,(-0.004019655299289332+0.04618571370042225j),(0.0015656260270191142-0.00021655992907055035j),29.33207840259857,29.346856743279325
1140000000.0,(-0.004846364357979512+0.04714852058036469j),(0.0015631499956708084-0.0002148305216968126j),30.039065234976547,29.553728280618685
1160000000.0,(-0.005698255535377056+0.04810052813512193j),(0.001560769169331599-0.00021313714448959131j),30.748596428365783,29.756505929170004
1180000000.0,(-0.006575300012114861+0.0490413260884289j),(0.0015584786518370896-0.0002114798142299699j),31.460684387634274,29.955363318409148
1200000000.0,(-0.00747747590618713+0.04997049280076095j),(0.0015562738330133343-0.0002098584353959441j),32.17534188926644,30.150463406684956
1220000000.0,(-0.008404767114901708+0.050887594675650696j),(0.0015541503710192483-0.0002082728157657185j),32.89258180307985,30.34195926887762
1240000000.0,(-0.009357161808128523+0.051792185230938446j),(0.001552104175728673-0.00020672268013824065j),33.612416548074215,30.529994739580903
1260000000.0,(-0.010334651582371056+0.05268380513936729j),(0.0015501313931183722-0.00020520768241453667j),34.33485820367749,30.71470516363458
1280000000.0,(-0.01133722841127653+0.053561981913617086j),(0.0015482283906257713-0.0002037274162485378j),35.05991810456504,30.89621794606423
1300000000.0,(-0.012364890092700288+0.05442622776137813j),(0.0015463917434302271-0.00020228142444091962j),35.787606372126994,31.07465303785283
1320000000.0,(-0.013417628759528063+0.055276042015779715j),(0.0015446182216066638-0.0002008692072231167j),36.517932105134584,31.250123536743416
1340000000.0,(-0.014495436968784711+0.056110909080842666j),(0.0015429047781023472-0.000199490229560654j),37.25090298217579,31.42273609493352
1360000000.0,(-0.01559830466657341+0.05693029847010679j),(0.001541248537491985-0.00019814392760233312j),37.98652501547907,31.59259132746247
1380000000.0,(-0.0167262180367314+0.05773366529635511j),(0.0015396467854168084-0.00019682971426793536j),38.724802796129694,31.759784296335262
1400000000.0,(-0.017879158562151262+0.058520449033642896j),(0.0015380969587857633-0.0001955469843365884j),39.465738683961554,31.924404718966578
1420000000.0,(-0.019057101724294628+0.05929007416051881j),(0.0015365966365226654-0.00019429511873184218j),40.20933308966101,32.0865373994459
1440000000.0,(-0.0202600160770177+0.0600419498579398j),(0.0015351435309533268-0.00019307348836750232j),40.95558421626855,32.24626250726127
1460000000.0,(-0.021487862145994893+0.060775469945552954j),(0.00153373547973787-0.00019188145749185942j),41.70448790312272,32.403655855679474
1480000000.0,(-0.022740591374120704+0.06149001283518925j),(0.0015323704383216484-0.0001907183866053832j),42.456037472479004,32.5587891587558
1500000000.0,(-0.024018145065158373+0.06218494153193576j),(0.001531046472870939-0.00018958363500029497j),43.21022358874411,32.71173027096265
1520000000.0,(-0.025320453330813147+0.06285960364019642j),(0.0015297617536614275-0.00018847656296382023j),43.96703410511632,32.86254340599167
