freq,Vout_fund,Vin_fund,cg_linear,cg_dB
1920000000.0,(-0.006748745972620278-0.007632629727458754j),(0.0001174090086768829+0.0001243386188217226j),59.57699073596555,35.50157125996705
1940000000.0,(-0.006998405085290827-0.0080534468365486j),(0.0001193034547177519+0.00013180485574889111j),60.014414431579354,35.56511145975596
1960000000.0,(-0.007243717644178186-0.008490806546459005j),(0.00012125427416477916+0.00013918386067631198j),60.461946188401285,35.62964244839404
1980000000.0,(-0.007484199280390252-0.008945056817484469j),(0.0001232599405737826+0.0001464772246019417j),60.92343343012063,35.69568741322017
2000000000.0,(-0.007719341721677957-0.00941655580176466j),(0.0001253189928000952+0.0001536864804349107j),61.401740329745024,35.76361361334247
2020000000.0,(-0.007948609611933003-0.009905671282276372j),(0.0001274300314039448+0.0001608131051049084j),61.898991392318166,35.833671450089156
2040000000.0,(-0.008171437465749404-0.010412780049500801j),(0.00012959171528951902+0.00016785852156939437j),62.41675737853041,35.90602405647071
2060000000.0,(-0.008387226758596919-0.010938267262697452j),(0.00013180275855581176+0.00017482410071944338j),62.95619710579552,35.98076972823703
2080000000.0,(-0.008595343052909555-0.01148252572304657j),(0.0001340619255371479+0.00018171116510252747j),63.51816502108208,36.0579588649773
2100000000.0,(-0.008795113056759857-0.012045955071018726j),(0.00013636803613186334+0.00018852098288620525j),64.10329318799172,36.137606823335716
2120000000.0,(-0.008985821643357957-0.012628960901757915j),(0.00013871995083560948+0.00019525478120474853j),64.71205268059231,36.2197035191502
2140000000.0,(-0.009166708685545104-0.013231953756028519j),(0.00014111657659003068+0.00020191373977357117j),65.34480070233376,36.30422075459257
2160000000.0,(-0.009336965737571963-0.013855347943483757j),(0.0001435568622999989+0.00020849899431358966j),66.0018157403479,36.39111766694848
2180000000.0,(-0.009495732500156843-0.014499560149195135j),(0.00014603979657325187+0.00021501163789076685j),66.68332391435514,36.480344793030625
2200000000.0,(-0.009642093026793806-0.015165007828860379j),(0.00014856440555344498+0.0002214527221701503j),67.38951861331965,36.571847081336514
2220000000.0,(-0.009775071719927409-0.0158521072868223j),(0.0001511297508317394+0.0002278232585875104j),68.12057492584393,36.665566093523495
2240000000.0,(-0.0098936288036037-0.01656127156962252j),(0.00015373492742220318+0.00023412421944183945j),68.87666003845916,36.76144158365186
2260000000.0,(-0.009996655863136963-0.01729290754940459j),(0.00015637906178615684+0.00024035653891226304j),69.65793992141163,36.85941252791296
2280000000.0,(-0.010082970628794041-0.01804741290989043j),(0.00015906130988854308+0.00024652111400140324j),70.46458383352979,36.95941782625342
2300000000.0,(-0.010151311566929562-0.018825172328418353j),(0.00016178085528067326+0.0002526188054218295j),71.29676631546195,37.06139665504617
2320000000.0,(-0.01020033204704577-0.01962655301686792j),(0.0001645369071688089+0.0002586504384008258j),72.15466739622768,37.165288582149536
2340000000.0,(-0.010228594095681718-0.020451899383684847j),(0.00016732869848460905+0.0002646168034500309j),73.03847089706852,37.27103344826943
2360000000.0,(-0.010234561743264956-0.021301526771403585j),(0.00017015548391699064+0.0002705186570771104j),73.94836124828802,37.3785710828958
2380000000.0,(-0.010216593954173157-0.02217571405053123j),(0.00017301653789848542+0.00027635672246029955j),74.88451865413366,37.48784085117861
2400000000.0,(-0.010172937233996237-0.023074694914676327j),(0.00017591115252867367+0.0002821316900940267j),75.84711275820716,37.5987810664512
2420000000.0,(-0.01010171788777832-0.02399864766209185j),(0.0001788386354199104+0.00028784421841755535j),76.83629460612627,37.711328260983585
2440000000.0,(-0.010000934037037302-0.024947683252411715j),(0.00018179830745248084+0.00029349493444045225j),77.85218689541124,37.82541633121572
2460000000.0,(-0.009868447494986967-0.025921831409672757j),(0.00018478950042928577+0.00029908443438074006j),78.89487241963309,37.94097556425872
2480000000.0,(-0.009701975646328352-0.026921024491578516j),(0.00018781155462453992+0.0003046132843337351j),79.96438051644509,38.05793154234094
2500000000.0,(-0.009499083516352952-0.027945078857163422j),(0.00019086381622712776+0.0003100820209918602j),81.06067138506326,38.17620392929796
2520000000.0,(-0.009257176298423944-0.028993673430557643j),(0.00019394563468769465+0.00031549115243809176j),82.1836180980113,38.29570513944488
2540000000.0,(-0.008973492645391398-0.030066325245454342j),(0.00019705635998985268+0.0003208411590382483j),83.33298633745184,38.41633891135702
2560000000.0,(-0.008645099185327966-0.031162361612580593j),(0.00020019533988073777+0.0003261324944601821j),84.50841157042048,38.53799877468747
2580000000.0,(-0.008268886797946014-0.03228088870706593j),(0.00020336191711550913+0.0003313655868513493j),85.70937371685162,38.66056643400257
2600000000.0,(-0.007841569363417218-0.033420756399332965j),(0.0002065554267952556+0.00033654084021074595j),86.93516938626877,38.783910092948105
2620000000.0,(-0.007359685861031064-0.03458051927011793j),(0.00020977519390944294+0.0003416586359974388j),88.18488191663579,38.907882754121815
2640000000.0,(-0.006819607034922751-0.035758393876017876j),(0.0002130205312337609+0.00034671933502690726j),89.45734961483315,39.03232054055928
