freq,Vout_fund,Vin_fund,cg_linear,cg_dB
500000000.0,(0.00281504787323108+0.04381861917606222j),(0.0014719812644961097-0.00013103966030648752j),29.712326126354807,29.458733065891348
520000000.0,(0.002136715080325729+0.04577394239575284j),(0.0014696761817416598-0.00012652868593174727j),31.0645991582781,29.84531508142203
540000000.0,(0.0014227578854898405+0.047714254765355006j),(0.0014676339704513047-0.00012226226052725763j),32.41317801570868,30.214432288044062
560000000.0,(0.0006745434679909459+0.04963945409889593j),(0.0014658284035388477-0.00011822375393980658j),33.757945123593245,30.567520057268354
580000000.0,(-0.0001064564274799982+0.05154942121300761j),(0.0014642366899532602-0.00011440165708666313j),35.098771287295605,30.90583826522098
600000000.0,(-0.0009178558649999215+0.053444343618031756j),(0.0014628376346684624-0.00011078768957127516j),36.43575010790814,31.23055429668762
620000000.0,(-0.0017583589127936983+0.05532435729334701j),(0.001461610165158544-0.0001073755385332807j),37.76898221977439,31.54270563656038
640000000.0,(-0.0026250381527635133+0.05718996699600998j),(0.001460535034641863-0.00010416632361694114j),39.098773190686174,31.843262613454893
660000000.0,(-0.0035165334109448993+0.059042683815736755j),(0.0014595840942301882-0.00010115417346377072j),40.426434258107555,32.13330873697735
680000000.0,(-0.004432268309625707+0.060884094812045944j),(0.0014587308932700947-9.832916770622585e-05j),41.753415126913914,32.413840068304154
700000000.0,(-0.005371841187433407+0.06271582343966582j),(0.0014579516524905124-9.568083124940846e-05j),43.08122881723951,32.68576164597075
720000000.0,(-0.006335532787408704+0.06453946565593824j),(0.0014572252978285-9.319617877272318e-05j),44.41143498823427,32.94989611981368
740000000.0,(-0.007324100255139193+0.06635637595543105j),(0.001456534509078309-9.086036413795038e-05j),45.74545628826082,33.206959276494
760000000.0,(-0.008338633398309125+0.06816763328918705j),(0.0014558661904052607-8.865766769495257e-05j),47.08452392870599,33.45756367258873
780000000.0,(-0.009380404058054032+0.06997399413954479j),(0.001455211342258935-8.657253098079858e-05j),48.42962411963125,33.70222196676457
800000000.0,(-0.010450727713569271+0.07177586220270357j),(0.0014545645465018947-8.459041107061563e-05j),49.781464607356945,33.94135339448176
820000000.0,(-0.01155083846547459+0.07357338228110634j),(0.0014539233099260707-8.269834075625061e-05j),51.14052962471307,34.17530442761913
840000000.0,(-0.012681829768447433+0.07536642761436796j),(0.0014532874375604242-8.088518325120213e-05j),52.5070679393102,34.40435534828502
860000000.0,(-0.013844613103329602+0.07715463684689094j),(0.0014526585576428506-7.91416359634599e-05j),53.88111322961668,34.628731200738756
880000000.0,(-0.01503990075008357+0.07893742479751535j),(0.0014520398124579475-7.746007171058562e-05j),55.26248524685234,34.84860823945066
900000000.0,(-0.016268220871182352+0.08071396498162611j),(0.0014514356958450414-7.583429275747189e-05j),56.65077234457292,35.06411670329975
920000000.0,(-0.01752989900616267+0.08248318348646966j),(0.0014508519863082382-7.425929321694905e-05j),58.0453152663327,35.2753434871486
940000000.0,(-0.018825010511679927+0.08424373212953513j),(0.00145029561617029-7.273111637219104e-05j),59.44517522395235,35.4823322308535
960000000.0,(-0.02015350456042287+0.08599404456999919j),(0.0014497744675957957-7.124683904804117e-05j),60.849186897950325,35.68509558621314
980000000.0,(-0.02151495689158645+0.08773234229285404j),(0.0014492968065167862-6.980470439910541e-05j),62.255938701851626,35.88361571693792
1000000000.0,(-0.022908651467840095+0.08945679794684716j),(0.0014488703623570412-6.840431527410025e-05j),63.66392337577822,36.0778679819445
1020000000.0,(-0.02433350993899+0.09116591121772899j),(0.001448500925415048-6.704668390100318e-05j),65.07183307226714,36.26786081946503
1040000000.0,(-0.025789161943042916+0.09285828668550511j),(0.0014481913131834552-6.573123778423177e-05j),66.47865917351608,36.45364502917466
1060000000.0,(-0.02727353319344666+0.09453009854795993j),(0.0014479612088146958-6.445765658537393e-05j),67.88065737640848,36.63492079005016
1080000000.0,(-0.028787505450476692+0.09618798237052072j),(0.0014477640533947698-6.323420100160215e-05j),69.28462925437807,36.812737947525804
1100000000.0,(-0.03032942958055486+0.09783493105272306j),(0.0014475839785842504-6.206295009713588e-05j),70.69313464041589,36.987544787237184
1120000000.0,(-0.03190283490308186+0.09946762531796335j),(0.0014474225089076362-6.094118667829756e-05j),72.10481904332035,37.15928582531306
1140000000.0,(-0.033506346433186826+0.10108663644731447j),(0.001447305911292993-5.986148127837693e-05j),73.51867859740234,37.32795385139846
1160000000.0,(-0.03513741172900389+0.10268904772198745j),(0.0014472007107100213-5.8825901946934254e-05j),74.93409350051822,37.49358915780145
1180000000.0,(-0.03680157410709153+0.10428315671578285j),(0.0014471006905918177-5.783159746691847e-05j),76.35827315856226,37.65712196536302
1200000000.0,(-0.03849795471942819+0.10586506078686894j),(0.0014470020923663522-5.687516538104475e-05j),77.78895561050851,37.81835881437009
1220000000.0,(-0.040228792325232486+0.10743507173084954j),(0.0014469031821848165-5.595299690808142e-05j),79.2272746555452,37.97749433715721
1240000000.0,(-0.041994599200177375+0.10899419711614718j),(0.0014468010070039096-5.5061191539251657e-05j),80.67451027819152,38.134726755364625
1260000000.0,(-0.04379576011222445+0.11054050180449251j),(0.0014466986512410112-5.419934905304008e-05j),82.12968383991073,38.29000302008057
1280000000.0,(-0.045632757603414176+0.11207387442014176j),(0.0014465953948995791-5.336493367789173e-05j),83.59324589338529,38.44342378090236
1300000000.0,(-0.04750607905976021+0.11359126697655593j),(0.0014465043271112456-5.255406692565224e-05j),85.06298206164503,38.59481207501736
1320000000.0,(-0.049414948683071044+0.11508608628307823j),(0.0014464539902657087-5.176138141225828e-05j),86.5331489986843,38.74365016533683
1340000000.0,(-0.051361407115751594+0.1165640285671577j),(0.0014464123934081212-5.0989415212284445e-05j),88.01015073376648,38.89065529605527
1360000000.0,(-0.05334621453223098+0.11802430072865075j),(0.0014463792462691522-5.0236787311695735e-05j),89.49411030470591,39.03588909819932
1380000000.0,(-0.055369850647437095+0.11946635234317587j),(0.001446354283111107-4.950229253024103e-05j),90.98524528307235,39.17941940429289
1400000000.0,(-0.05743295272280521+0.12088943056770543j),(0.001446337260329815-4.8784864158244826e-05j),92.48370838180615,39.321304712503455
1420000000.0,(-0.05953608615461595+0.12229279645057096j),(0.0014463279536519298-4.8083553676771e-05j),93.98966016774618,39.46160158708227
1440000000.0,(-0.06167980317489129+0.1236756826815029j),(0.0014463261562527954-4.7397510202963035e-05j),95.50325892177639,39.60036383117148
1460000000.0,(-0.06386464098520607+0.12503729199946798j),(0.0014463316771491882-4.672596459744271e-05j),97.02465930608135,39.73764252852476
1480000000.0,(-0.06609112402656261+0.12637679532961346j),(0.0014463443398344375-4.606821680872338e-05j),98.55401216907904,39.87348618518045
1500000000.0,(-0.06835975957205945+0.12769333473178535j),(0.0014463639811448938-4.5423625420614856e-05j),100.09146523769456,40.00794093855753
1520000000.0,(-0.07067105726948916+0.12898601244173447j),(0.0014463904501511567-4.4791600084419315e-05j),101.6371631520272,40.14105069454533
1540000000.0,(-0.07302549974512731+0.1302539038021966j),(0.0014464236072947772-4.417159450549355e-05j),103.19124628420893,40.27285715285711
