outer_iter,z01_loss
Outer_1,231.4814814814815
Outer_2,23.947412497612106
Outer_3,14.332961535970092
Outer_4,12.024304361757778
Outer_5,12.024304361757778
Outer_6,2.1125428394805517
Outer_7,1.1402962867976796
Outer_8,0.6488885153613484
Outer_9,0.2906845498497732
Outer_10,0.10099316388659743
Outer_11,0.1365652439771052
