freq,Vout_fund,Vin_fund,cg_linear,cg_dB
5400000000.0,(-0.0005458655322599191+0.0011380881194309803j),(8.537234314175491e-05-9.369367574129911e-05j),9.957960783672323,19.963408232184584
5500000000.0,(-0.0005664171164189158+0.0010480884864809783j),(8.557027771329969e-05-9.18779987758925e-05j),9.488746233294075,19.5441766406774
5600000000.0,(-0.0005803462509976184+0.000964629035308149j),(8.575636872470729e-05-9.014667649657099e-05j),9.047904464769731,19.130960126052713
5700000000.0,(-0.0005887869356817772+0.0008873764492172045j),(8.592976338489373e-05-8.849338887915672e-05j),8.633581280165483,18.723819639883697
5800000000.0,(-0.0005926873975161197+0.0008159663496873729j),(8.60901437474402e-05-8.691240240419768e-05j),8.243944023759925,18.32270068530043
5900000000.0,(-0.0005928434408790493+0.0007500253162585136j),(8.623755697566292e-05-8.539842833027355e-05j),7.877254403105679,17.927497432633338
6000000000.0,(-0.0005899250042470791+0.0006891561480884318j),(8.637234702859144e-05-8.394648825549887e-05j),7.531723916393686,17.537887841910333
6100000000.0,(-0.0005845119252381698+0.0006328964703067321j),(8.649509498407919e-05-8.25519053355713e-05j),7.205322693492901,17.153068713035033
6200000000.0,(-0.0005770995986547997+0.000581118873737494j),(8.660660620220415e-05-8.121024568125753e-05j),6.898157608091656,16.774662256825046
6300000000.0,(-0.0005681015551229953+0.0005334833793319494j),(8.67078506119728e-05-7.9917380924339e-05j),6.6089311378852535,16.402624534784145
6400000000.0,(-0.0005578727913032945+0.000489582867631767j),(8.679991722840845e-05-7.866950915520244e-05j),6.336001832596557,16.0363058838966
6500000000.0,(-0.0005467144938221621+0.0004491160813618409j),(8.688396538383421e-05-7.74631753841766e-05j),6.078365118902734,15.675735679808023
